Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
1,1,3,1,4,5,Beautification
1,1,51,1,52,5,Beautification
1,1,52,1,53,5,Beautification
1,2,8,2,9,5,Beautification
1,2,9,2,10,5,Beautification
1,3,11,3,12,5,Beautification
1,3,15,3,16,5,Beautification
1,3,16,3,17,5,Beautification
1,3,17,3,18,5,Beautification
1,3,30,3,31,5,Beautification
1,1,0,1,3,10,Bring-to-Hotspot
1,1,4,1,7,10,Bring-to-Hotspot
1,1,48,1,51,10,Bring-to-Hotspot
1,2,38,2,41,10,Bring-to-Hotspot
1,2,41,2,44,10,Bring-to-Hotspot
1,2,44,2,47,10,Bring-to-Hotspot
1,2,54,2,57,10,Bring-to-Hotspot
1,2,57,2,60,10,Bring-to-Hotspot
1,2,60,2,63,10,Bring-to-Hotspot
1,2,63,2,66,10,Bring-to-Hotspot
1,2,66,2,69,10,Bring-to-Hotspot
1,2,69,2,72,10,Bring-to-Hotspot
1,3,12,3,15,10,Bring-to-Hotspot
1,3,18,3,21,10,Bring-to-Hotspot
1,3,21,3,24,10,Bring-to-Hotspot
1,3,24,3,27,10,Bring-to-Hotspot
1,3,27,3,30,10,Bring-to-Hotspot
1,3,31,3,34,10,Bring-to-Hotspot
1,3,34,3,37,10,Bring-to-Hotspot
1,1,7,2,8,-5,Move to zone 2
1,1,53,2,54,-5,Move to zone 2
1,2,47,1,48,-5,Move to zone 1
1,2,10,3,11,-5,Move to zone 3
1,3,37,2,38,-5,Move to zone 2
2,10,4,10,5,5,Beautification
2,10,5,10,6,5,Beautification
2,10,6,10,7,5,Beautification
2,10,7,10,8,5,Beautification
2,10,8,10,9,5,Beautification
2,10,15,10,16,5,Beautification
2,10,16,10,17,5,Beautification
2,10,17,10,18,5,Beautification
2,10,60,10,61,5,Beautification
2,10,70,10,71,5,Beautification
2,10,71,10,72,5,Beautification
2,3,0,3,3,10,Bring-to-Hotspot
2,10,9,10,12,10,Bring-to-Hotspot
2,10,12,10,15,10,Bring-to-Hotspot
2,10,18,10,21,10,Bring-to-Hotspot
2,10,21,10,24,10,Bring-to-Hotspot
2,10,24,10,27,10,Bring-to-Hotspot
2,10,27,10,30,10,Bring-to-Hotspot
2,10,30,10,33,10,Bring-to-Hotspot
2,10,33,10,36,10,Bring-to-Hotspot
2,10,36,10,39,10,Bring-to-Hotspot
2,10,39,10,42,10,Bring-to-Hotspot
2,10,42,10,45,10,Bring-to-Hotspot
2,10,45,10,48,10,Bring-to-Hotspot
2,10,48,10,51,10,Bring-to-Hotspot
2,10,51,10,54,10,Bring-to-Hotspot
2,10,54,10,57,10,Bring-to-Hotspot
2,10,57,10,60,10,Bring-to-Hotspot
2,10,61,10,64,10,Bring-to-Hotspot
2,10,64,10,67,10,Bring-to-Hotspot
2,10,67,10,70,10,Bring-to-Hotspot
2,3,3,10,4,-5,Move to zone 10
3,4,17,4,18,5,Beautification
3,4,18,4,19,5,Beautification
3,4,19,4,20,5,Beautification
3,5,3,5,4,5,Beautification
3,5,7,5,8,5,Beautification
3,5,8,5,9,5,Beautification
3,12,55,12,56,5,Beautification
3,12,56,12,57,5,Beautification
3,12,70,12,71,5,Beautification
3,4,14,4,17,10,Bring-to-Hotspot
3,4,20,4,23,10,Bring-to-Hotspot
3,5,0,5,3,10,Bring-to-Hotspot
3,5,4,5,7,10,Bring-to-Hotspot
3,5,9,5,12,10,Bring-to-Hotspot
