Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
1,3,3,3,4,5,Beautification
1,3,7,3,8,5,Beautification
1,3,8,3,9,5,Beautification
1,3,9,3,10,5,Beautification
1,10,26,10,27,5,Beautification
1,10,27,10,28,5,Beautification
1,10,28,10,29,5,Beautification
1,10,29,10,30,5,Beautification
1,10,30,10,31,5,Beautification
1,10,31,10,32,5,Beautification
1,10,38,10,39,5,Beautification
1,10,51,10,52,5,Beautification
1,10,52,10,53,5,Beautification
1,10,53,10,54,5,Beautification
1,3,0,3,3,10,Bring-to-Hotspot
1,3,4,3,7,10,Bring-to-Hotspot
1,3,10,3,13,10,Bring-to-Hotspot
1,3,13,3,16,10,Bring-to-Hotspot
1,3,16,3,19,10,Bring-to-Hotspot
1,3,19,3,22,10,Bring-to-Hotspot
1,3,22,3,25,10,Bring-to-Hotspot
1,10,32,10,35,10,Bring-to-Hotspot
1,10,35,10,38,10,Bring-to-Hotspot
1,10,39,10,42,10,Bring-to-Hotspot
1,10,42,10,45,10,Bring-to-Hotspot
1,10,45,10,48,10,Bring-to-Hotspot
1,10,48,10,51,10,Bring-to-Hotspot
1,10,54,10,57,10,Bring-to-Hotspot
1,10,57,10,60,10,Bring-to-Hotspot
1,10,60,10,63,10,Bring-to-Hotspot
1,10,63,10,66,10,Bring-to-Hotspot
1,10,66,10,69,10,Bring-to-Hotspot
1,10,69,10,72,10,Bring-to-Hotspot
1,3,25,10,26,-5,Move to zone 10
2,4,14,4,15,5,Beautification
2,11,28,11,29,5,Beautification
2,11,32,11,33,5,Beautification
2,11,36,11,37,5,Beautification
2,11,49,11,50,5,Beautification
2,11,50,11,51,5,Beautification
2,12,65,12,66,5,Beautification
2,4,15,4,18,10,Bring-to-Hotspot
2,4,18,4,21,10,Bring-to-Hotspot
2,4,21,4,24,10,Bring-to-Hotspot
2,4,24,4,27,10,Bring-to-Hotspot
2,5,0,5,3,10,Bring-to-Hotspot
2,5,3,5,6,10,Bring-to-Hotspot
2,5,6,5,9,10,Bring-to-Hotspot
2,5,9,5,12,10,Bring-to-Hotspot
2,11,29,11,32,10,Bring-to-Hotspot
2,11,33,11,36,10,Bring-to-Hotspot
2,11,37,11,40,10,Bring-to-Hotspot
2,11,40,11,43,10,Bring-to-Hotspot
2,11,43,11,46,10,Bring-to-Hotspot
2,11,51,11,54,10,Bring-to-Hotspot
2,11,54,11,57,10,Bring-to-Hotspot
2,11,57,11,60,10,Bring-to-Hotspot
2,11,60,11,63,10,Bring-to-Hotspot
2,12,66,12,69,10,Bring-to-Hotspot
2,12,69,12,72,10,Bring-to-Hotspot
2,4,27,11,28,-5,Move to zone 11
2,5,12,4,14,-10,Move to zone 4
2,11,63,12,65,-10,Move to zone 12
2,11,46,11,47,0,Wait
2,11,47,11,48,0,Wait
2,11,48,11,49,0,Wait
3,6,26,6,27,5,Beautification
3,6,27,6,28,5,Beautification
3,7,64,7,65,5,Beautification
3,7,68,7,69,5,Beautification
3,8,0,8,1,5,Beautification
3,8,1,8,2,5,Beautification
3,8,5,8,6,5,Beautification
3,8,6,8,7,5,Beautification
3,8,7,8,8,5,Beautification
3,8,14,8,15,5,Beautification
3,6,23,6,26,10,Bring-to-Hotspot
3,6,28,6,31,10,Bring-to-Hotspot
3,6,31,6,34,10,Bring-to-Hotspot
3,7,35,7,38,10,Bring-to-Hotspot
3,7,58,7,61,10,Bring-to-Hotspot
3,7,61,7,64,10,Bring-to-Hotspot
3,7,65,7,68,10,Bring-to-Hotspot
3,7,69,7,72,10,Bring-to-Hotspot
3,8,2,8,5,10,Bring-to-Hotspot
3,8,8,8,11,10,Bring-to-Hotspot
3,8,11,8,14,10,Bring-to-Hotspot
3,8,15,8,18,10,Bring-to-Hotspot
3,8,18,8,21,10,Bring-to-Hotspot
3,8,39,8,42,10,Bring-to-Hotspot
